host_time,esp_ms,rssi,comm,A_sp_rpm,A_pv_rpm,A_sp_rad,A_pv_rad,A_err_rpm,A_ff,A_pid,A_pwm,A_mode,B_sp_rpm,B_pv_rpm,B_sp_rad,B_pv_rad,B_err_rpm,B_ff,B_pid,B_pwm,B_mode
2026-08-26T13:20:26.429,127131,-38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STOP
2026-08-26T13:20:26.485,127231,-36,1,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START
2026-08-26T13:20:26.585,127331,-40,1,38.197,5.0,4.0,0.524,33.197,155.1,16.6,171.7,RUN,38.197,1.667,4.0,0.175,36.531,155.1,18.3,173.4,RUN
2026-08-26T13:20:26.688,127431,-36,1,38.197,15.0,4.0,1.571,23.197,155.1,12.3,167.4,RUN,38.197,5.0,4.0,0.524,33.197,155.1,17.3,172.5,RUN
2026-08-26T13:20:26.786,127531,-34,1,38.197,31.667,4.0,3.316,6.531,155.1,4.4,159.5,RUN,38.197,8.333,4.0,0.873,29.864,155.1,16.3,171.5,RUN
2026-08-26T13:20:26.894,127631,-33,1,38.197,40.0,4.0,4.189,-1.803,155.1,0.4,155.5,RUN,38.197,15.0,4.0,1.571,23.197,155.1,13.6,168.7,RUN
2026-08-26T13:20:26.991,127731,-34,1,38.197,46.667,4.0,4.887,-8.469,155.1,-3.0,152.1,RUN,38.197,25.0,4.0,2.618,13.197,155.1,9.1,164.2,RUN
2026-08-26T13:20:27.086,127831,-35,1,38.197,48.333,4.0,5.061,-10.136,155.1,-4.0,151.1,RUN,38.197,35.0,4.0,3.665,3.197,155.1,4.3,159.5,RUN
2026-08-26T13:20:27.185,127931,-51,1,38.197,55.0,4.0,5.76,-16.803,155.1,-7.6,147.6,RUN,38.197,38.333,4.0,4.014,-0.136,155.1,2.7,157.9,RUN
2026-08-26T13:20:27.292,128031,-49,1,38.197,56.667,4.0,5.934,-18.469,155.1,-8.7,146.4,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-1.5,153.7,RUN
2026-08-26T13:20:27.385,128131,-50,1,38.197,58.333,4.0,6.109,-20.136,155.1,-9.9,145.2,RUN,38.197,50.0,4.0,5.236,-11.803,155.1,-3.3,151.9,RUN
2026-08-26T13:20:27.495,128231,-37,1,38.197,60.0,4.0,6.283,-21.803,155.1,-11.2,144.0,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-6.0,149.1,RUN
2026-08-26T13:20:27.593,128331,-39,1,38.197,55.0,4.0,5.76,-16.803,155.1,-9.1,146.0,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-4.7,150.4,RUN
2026-08-26T13:20:27.685,128431,-45,1,38.197,63.333,4.0,6.632,-25.136,155.1,-13.6,141.5,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-7.5,147.7,RUN
2026-08-26T13:20:27.785,128531,-41,1,38.197,60.0,4.0,6.283,-21.803,155.1,-12.4,142.7,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-7.0,148.1,RUN
2026-08-26T13:20:27.887,128631,-46,1,38.197,60.0,4.0,6.283,-21.803,155.1,-12.9,142.3,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-5.7,149.5,RUN
2026-08-26T13:20:27.988,128731,-48,1,38.197,63.333,4.0,6.632,-25.136,155.1,-15.0,140.2,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-8.4,146.7,RUN
2026-08-26T13:20:28.086,128831,-49,1,38.197,65.0,4.0,6.807,-26.803,155.1,-16.3,138.8,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-8.0,147.2,RUN
2026-08-26T13:20:28.191,128931,-52,1,38.197,65.0,4.0,6.807,-26.803,155.1,-16.8,138.3,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-7.5,147.7,RUN
2026-08-26T13:20:28.291,129031,-46,1,38.197,65.0,4.0,6.807,-26.803,155.1,-17.4,137.8,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-8.6,146.5,RUN
2026-08-26T13:20:28.385,129131,-45,1,38.197,65.0,4.0,6.807,-26.803,155.1,-17.9,137.2,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-9.8,145.4,RUN
2026-08-26T13:20:28.491,129231,-52,1,38.197,65.0,4.0,6.807,-26.803,155.1,-18.5,136.7,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-10.2,145.0,RUN
2026-08-26T13:20:28.588,129331,-52,1,38.197,63.333,4.0,6.632,-25.136,155.1,-18.2,137.0,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-10.5,144.6,RUN
2026-08-26T13:20:28.691,129431,-47,1,38.197,61.667,4.0,6.458,-23.469,155.1,-17.8,137.3,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-9.2,145.9,RUN
2026-08-26T13:20:28.785,129531,-45,1,38.197,65.0,4.0,6.807,-26.803,155.1,-20.0,135.2,RUN,38.197,58.333,4.0,6.109,-20.136,155.1,-12.0,143.1,RUN
2026-08-26T13:20:28.887,129631,-50,1,38.197,70.0,4.0,7.33,-31.803,155.1,-23.0,132.1,RUN,38.197,60.0,4.0,6.283,-21.803,155.1,-13.3,141.9,RUN
2026-08-26T13:20:28.985,129731,-52,1,38.197,70.0,4.0,7.33,-31.803,155.1,-23.6,131.5,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-12.0,143.1,RUN
2026-08-26T13:20:29.087,129831,-48,1,38.197,66.667,4.0,6.981,-28.469,155.1,-22.6,132.5,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-11.6,143.6,RUN
2026-08-26T13:20:29.187,129931,-51,1,38.197,66.667,4.0,6.981,-28.469,155.1,-23.2,132.0,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-11.9,143.2,RUN
2026-08-26T13:20:29.287,130031,-45,1,38.197,68.333,4.0,7.156,-30.136,155.1,-24.6,130.6,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-12.2,142.9,RUN
2026-08-26T13:20:29.385,130131,-48,1,38.197,65.0,4.0,6.807,-26.803,155.1,-23.5,131.6,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-11.7,143.4,RUN
2026-08-26T13:20:29.487,130231,-41,1,38.197,63.333,4.0,6.632,-25.136,155.1,-23.2,131.9,RUN,38.197,58.333,4.0,6.109,-20.136,155.1,-14.5,140.6,RUN
2026-08-26T13:20:29.585,130331,-51,1,38.197,65.0,4.0,6.807,-26.803,155.1,-24.5,130.6,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-14.1,141.0,RUN
2026-08-26T13:20:29.685,130431,-35,1,38.197,61.667,4.0,6.458,-23.469,155.1,-23.4,131.7,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-14.5,140.7,RUN
2026-08-26T13:20:29.785,130531,-37,1,38.197,63.333,4.0,6.632,-25.136,155.1,-24.7,130.4,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-14.9,140.3,RUN
2026-08-26T13:20:29.887,130631,-44,1,38.197,63.333,4.0,6.632,-25.136,155.1,-25.2,129.9,RUN,38.197,55.0,4.0,5.76,-16.803,155.1,-14.4,140.7,RUN
2026-08-26T13:20:29.985,130731,-38,1,38.197,63.333,4.0,6.632,-25.136,155.1,-25.7,129.4,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-13.9,141.2,RUN
2026-08-26T13:20:30.085,130831,-43,1,0.0,56.667,0.0,5.934,-56.667,0.0,0.0,0.0,STOP,0.0,45.0,0.0,4.712,-45.0,0.0,0.0,0.0,STOP
2026-08-26T13:20:30.188,130931,-56,1,0.0,28.333,0.0,2.967,-28.333,0.0,0.0,0.0,STOP,0.0,21.667,0.0,2.269,-21.667,0.0,0.0,0.0,STOP
