host_time,esp_ms,rssi,comm,A_sp_rpm,A_pv_rpm,A_sp_rad,A_pv_rad,A_err_rpm,A_ff,A_pid,A_pwm,A_mode,B_sp_rpm,B_pv_rpm,B_sp_rad,B_pv_rad,B_err_rpm,B_ff,B_pid,B_pwm,B_mode
2026-08-26T13:27:30.948,14558,-38,1,38.197,0.0,4.0,0.0,38.197,0.0,0.0,0.0,START,38.197,0.0,4.0,0.0,38.197,0.0,0.0,0.0,START
2026-08-26T13:27:30.949,14658,-38,1,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START
2026-08-26T13:27:30.949,14758,-42,1,38.197,10.0,4.0,1.047,28.197,155.1,0.0,155.0,START,38.197,5.0,4.0,0.524,33.197,155.1,0.0,155.0,START
2026-08-26T13:27:31.056,14858,-42,1,38.197,20.0,4.0,2.094,18.197,155.1,27.3,182.4,RUN,38.197,8.333,4.0,0.873,29.864,155.1,44.8,199.9,RUN
2026-08-26T13:27:31.146,14958,-41,1,38.197,33.333,4.0,3.491,4.864,155.1,9.1,164.3,RUN,38.197,26.667,4.0,2.793,11.531,155.1,20.3,175.4,RUN
2026-08-26T13:27:31.255,15058,-42,1,38.197,45.0,4.0,4.712,-6.803,155.1,-7.9,147.2,RUN,38.197,33.333,4.0,3.491,4.864,155.1,11.4,166.6,RUN
2026-08-26T13:27:31.344,15158,-49,1,38.197,50.595,4.0,5.298,-12.398,155.1,-17.1,138.1,RUN,38.197,43.155,4.0,4.519,-4.958,155.1,-2.8,152.4,RUN
2026-08-26T13:27:31.444,15258,-45,1,38.197,55.0,4.0,5.76,-16.803,155.1,-24.9,130.2,RUN,38.197,48.333,4.0,5.061,-10.136,155.1,-11.0,144.1,RUN
2026-08-26T13:27:31.544,15358,-39,1,38.197,58.333,4.0,6.109,-20.136,155.1,-31.6,123.6,RUN,38.197,50.0,4.0,5.236,-11.803,155.1,-14.5,140.6,RUN
2026-08-26T13:27:31.655,15458,-39,1,38.197,58.333,4.0,6.109,-20.136,155.1,-33.6,121.5,RUN,38.197,50.0,4.0,5.236,-11.803,155.1,-15.7,139.4,RUN
2026-08-26T13:27:31.748,15558,-51,1,38.197,60.0,4.0,6.283,-21.803,155.1,-38.1,117.0,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-19.4,135.8,RUN
2026-08-26T13:27:31.847,15658,-54,1,38.197,58.333,4.0,6.109,-20.136,155.1,-37.8,117.4,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-23.2,131.9,RUN
2026-08-26T13:27:31.947,15758,-51,1,38.197,58.333,4.0,6.109,-20.136,155.1,-39.8,115.3,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-22.3,132.9,RUN
2026-08-26T13:27:32.044,15858,-50,1,38.197,55.0,4.0,5.76,-16.803,155.1,-36.8,118.3,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-26.1,129.0,RUN
2026-08-26T13:27:32.146,15958,-50,1,38.197,53.333,4.0,5.585,-15.136,155.1,-36.0,119.1,RUN,38.197,50.0,4.0,5.236,-11.803,155.1,-22.6,132.5,RUN
2026-08-26T13:27:32.248,16058,-50,1,38.197,55.0,4.0,5.76,-16.803,155.1,-40.0,115.1,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-26.3,128.8,RUN
2026-08-26T13:27:32.345,16158,-52,1,38.197,51.667,4.0,5.411,-13.469,155.1,-36.7,118.5,RUN,38.197,50.0,4.0,5.236,-11.803,155.1,-25.1,130.0,RUN
2026-08-26T13:27:32.446,16258,-54,1,38.197,43.333,4.0,4.538,-5.136,155.1,-25.5,129.6,RUN,38.197,48.333,4.0,5.061,-10.136,155.1,-23.8,131.3,RUN
2026-08-26T13:27:32.548,16358,-51,1,38.197,53.333,4.0,5.585,-15.136,155.1,-41.0,114.1,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-22.3,132.8,RUN
2026-08-26T13:27:32.646,16458,-48,1,38.197,48.333,4.0,5.061,-10.136,155.1,-35.1,120.1,RUN,38.197,45.0,4.0,4.712,-6.803,155.1,-20.7,134.5,RUN
2026-08-26T13:27:32.746,16558,-48,1,38.197,51.667,4.0,5.411,-13.469,155.1,-41.1,114.1,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-23.9,131.3,RUN
2026-08-26T13:27:32.846,16658,-53,1,38.197,50.0,4.0,5.236,-11.803,155.1,-39.9,115.2,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-24.7,130.4,RUN
2026-08-26T13:27:32.947,16758,-54,1,38.197,50.0,4.0,5.236,-11.803,155.1,-41.1,114.0,RUN,38.197,45.0,4.0,4.712,-6.803,155.1,-23.1,132.1,RUN
2026-08-26T13:27:33.048,16858,-48,1,38.197,46.667,4.0,4.887,-8.469,155.1,-37.3,117.9,RUN,38.197,48.333,4.0,5.061,-10.136,155.1,-28.7,126.4,RUN
2026-08-26T13:27:33.149,16958,-45,1,38.197,48.333,4.0,5.061,-10.136,155.1,-40.6,114.5,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-27.2,127.9,RUN
2026-08-26T13:27:33.244,17058,-46,1,38.197,46.667,4.0,4.887,-8.469,155.1,-39.1,116.0,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-28.1,127.0,RUN
2026-08-26T13:27:33.346,17158,-50,1,38.197,48.333,4.0,5.061,-10.136,155.1,-42.5,112.6,RUN,38.197,46.667,4.0,4.887,-8.469,155.1,-28.9,126.2,RUN
2026-08-26T13:27:33.444,17258,-57,1,38.197,46.667,4.0,4.887,-8.469,155.1,-41.0,114.1,RUN,38.197,45.0,4.0,4.712,-6.803,155.1,-27.3,127.9,RUN
2026-08-26T13:27:33.560,17358,-60,1,38.197,45.0,4.0,4.712,-6.803,155.1,-39.4,115.8,RUN,38.197,45.0,4.0,4.712,-6.803,155.1,-28.0,127.2,RUN
