host_time,esp_ms,rssi,comm,A_sp_rpm,A_pv_rpm,A_sp_rad,A_pv_rad,A_err_rpm,A_ff,A_pid,A_pwm,A_mode,B_sp_rpm,B_pv_rpm,B_sp_rad,B_pv_rad,B_err_rpm,B_ff,B_pid,B_pwm,B_mode
2026-08-26T13:23:30.321,12023,-49,1,38.197,0.0,4.0,0.0,38.197,0.0,0.0,0.0,START,38.197,0.0,4.0,0.0,38.197,0.0,0.0,0.0,START
2026-08-26T13:23:30.341,12123,-50,1,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START,38.197,0.0,4.0,0.0,38.197,155.1,0.0,155.0,START
2026-08-26T13:23:30.443,12223,-50,1,38.197,10.0,4.0,1.047,28.197,155.1,0.0,155.0,START,38.197,6.667,4.0,0.698,31.531,155.1,0.0,155.0,START
2026-08-26T13:23:30.538,12323,-49,1,38.197,20.0,4.0,2.094,18.197,155.1,9.1,164.2,RUN,38.197,10.0,4.0,1.047,28.197,155.1,14.1,169.2,RUN
2026-08-26T13:23:30.633,12423,-50,1,38.197,30.0,4.0,3.142,8.197,155.1,4.5,159.6,RUN,38.197,13.333,4.0,1.396,24.864,155.1,13.0,168.1,RUN
2026-08-26T13:23:30.729,12523,-50,1,38.197,41.667,4.0,4.363,-3.469,155.1,-1.2,153.9,RUN,38.197,23.333,4.0,2.443,14.864,155.1,8.5,163.6,RUN
2026-08-26T13:23:30.837,12623,-50,1,38.197,48.333,4.0,5.061,-10.136,155.1,-4.6,150.5,RUN,38.197,35.0,4.0,3.665,3.197,155.1,3.0,158.1,RUN
2026-08-26T13:23:30.928,12723,-51,1,38.197,55.0,4.0,5.76,-16.803,155.1,-8.1,147.0,RUN,38.197,36.667,4.0,3.84,1.531,155.1,2.2,157.3,RUN
2026-08-26T13:23:31.032,12823,-52,1,38.197,58.333,4.0,6.109,-20.136,155.1,-10.1,145.0,RUN,38.197,43.333,4.0,4.538,-5.136,155.1,-1.1,154.0,RUN
2026-08-26T13:23:31.128,12923,-51,1,38.197,63.333,4.0,6.632,-25.136,155.1,-13.1,142.1,RUN,38.197,43.333,4.0,4.538,-5.136,155.1,-1.2,153.9,RUN
2026-08-26T13:23:31.229,13023,-50,1,38.197,65.0,4.0,6.807,-26.803,155.1,-14.4,140.8,RUN,38.197,48.333,4.0,5.061,-10.136,155.1,-3.8,151.3,RUN
2026-08-26T13:23:31.331,13123,-49,1,38.197,66.667,4.0,6.981,-28.469,155.1,-15.8,139.4,RUN,38.197,51.667,4.0,5.411,-13.469,155.1,-5.7,149.5,RUN
2026-08-26T13:23:31.456,13223,-49,1,38.197,68.333,4.0,7.156,-30.136,155.1,-17.2,138.0,RUN,38.197,53.333,4.0,5.585,-15.136,155.1,-6.8,148.3,RUN
2026-08-26T13:23:31.535,13323,-50,1,38.197,69.322,4.0,7.259,-31.124,155.1,-18.3,136.8,RUN,38.197,56.047,4.0,5.869,-17.85,155.1,-8.5,146.6,RUN
2026-08-26T13:23:31.628,13423,-54,1,38.197,66.667,4.0,6.981,-28.469,155.1,-17.6,137.5,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-9.2,146.0,RUN
2026-08-26T13:23:31.730,13523,-54,1,38.197,68.333,4.0,7.156,-30.136,155.1,-19.0,136.1,RUN,38.197,58.333,4.0,6.109,-20.136,155.1,-10.4,144.8,RUN
2026-08-26T13:23:31.828,13623,-53,1,38.197,68.333,4.0,7.156,-30.136,155.1,-19.6,135.5,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-9.9,145.2,RUN
2026-08-26T13:23:31.930,13723,-44,1,38.197,66.667,4.0,6.981,-28.469,155.1,-19.4,135.7,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-10.3,144.8,RUN
2026-08-26T13:23:32.029,13823,-44,1,38.197,65.0,4.0,6.807,-26.803,155.1,-19.1,136.0,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-10.7,144.5,RUN
2026-08-26T13:23:32.128,13923,-50,1,38.197,66.667,4.0,6.981,-28.469,155.1,-20.5,134.6,RUN,38.197,60.0,4.0,6.283,-21.803,155.1,-12.7,142.4,RUN
2026-08-26T13:23:32.229,14023,-53,1,38.197,66.667,4.0,6.981,-28.469,155.1,-21.1,134.1,RUN,38.197,56.667,4.0,5.934,-18.469,155.1,-11.5,143.7,RUN
2026-08-26T13:23:32.335,14123,-54,1,38.197,68.333,4.0,7.156,-30.136,155.1,-22.5,132.7,RUN,38.197,58.333,4.0,6.109,-20.136,155.1,-12.7,142.5,RUN
2026-08-26T13:23:32.429,14223,-51,1,38.197,66.667,4.0,6.981,-28.469,155.1,-22.3,132.9,RUN,38.197,58.333,4.0,6.109,-20.136,155.1,-13.1,142.1,RUN
2026-08-26T13:23:32.526,14323,-53,1,38.197,66.667,4.0,6.981,-28.469,155.1,-22.8,132.3,RUN,38.197,60.0,4.0,6.283,-21.803,155.1,-14.3,140.8,RUN
